year,month,site_code,indicateur,sous_indicateur,unite,value,type,value_crise
2011,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.14,STABLE,6.01
2011,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.11,STABLE,6.32
2011,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.17,STABLE,6.55
2011,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.95,STABLE,6.18
2011,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.13,STABLE,6.06
2011,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.36,STABLE,6.53
2011,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.08,STABLE,5.82
2011,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.16,STABLE,6.2
2012,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.01,STABLE,5.7
2012,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.07,STABLE,6.66
2012,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.84,STABLE,6.18
2012,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.22,STABLE,5.84
2012,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.35,STABLE,6.24
2012,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.33,STABLE,6.44
2012,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.92,STABLE,5.81
2012,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.1,STABLE,5.88
2012,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.05,STABLE,5.99
2012,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.03,STABLE,6.5
2012,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.15,STABLE,5.9
2012,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.93,STABLE,5.87
2013,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.89,STABLE,6.1
2013,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.13,STABLE,5.95
2013,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.32,STABLE,6.24
2013,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.81,STABLE,6.53
2013,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.98,STABLE,5.76
2013,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.96,STABLE,5.96
2013,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.11,STABLE,6.54
2013,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.12,STABLE,6.21
2013,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.87,STABLE,6.04
2013,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.14,STABLE,6.19
2013,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.22,STABLE,5.93
2013,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.44,STABLE,5.53
2014,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.21,STABLE,6.07
2014,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.01,STABLE,6.57
2014,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.02,STABLE,6.17
2014,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.92,STABLE,5.94
2014,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.87,STABLE,6.02
2014,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.83,STABLE,5.99
2014,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.2,STABLE,6.04
2014,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.32,STABLE,5.86
2014,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.19,STABLE,5.87
2014,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.16,STABLE,5.87
2014,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.16,STABLE,6.26
2014,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.09,STABLE,6.36
2015,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.96,STABLE,6.46
2015,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.06,STABLE,6.0
2015,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.04,STABLE,5.45
2015,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.99,STABLE,6.36
2015,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.33,STABLE,6.0
2015,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.22,STABLE,6.41
2015,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.16,STABLE,6.44
2015,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.18,STABLE,6.17
2015,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.86,STABLE,6.07
2015,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.23,STABLE,5.94
2015,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.95,STABLE,6.21
2015,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.02,STABLE,5.51
2016,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.37,STABLE,6.37
2016,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.18,STABLE,5.93
2016,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.15,STABLE,6.04
2016,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.03,STABLE,6.06
2016,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.27,STABLE,6.27
2016,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.17,STABLE,6.67
2016,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.03,STABLE,5.8
2016,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.08,STABLE,6.03
2016,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.76,STABLE,6.53
2016,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.18,STABLE,5.51
2016,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.12,STABLE,5.47
2016,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.66,STABLE,6.33
2017,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.07,,6.45
2017,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.1,,5.94
2017,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.09,,5.63
2017,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.01,,6.27
2017,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.31,,6.1
2017,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.21,,6.53
2017,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.08,,6.22
2017,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.11,,6.14
2017,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.78,,6.26
2017,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.2,,5.78
2017,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,6.03,,5.92
2017,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Evaluation par un rééducateur,,5.8,,5.77
2011,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.53,STABLE,7.5
2011,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.45,STABLE,8.07
2011,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.98,STABLE,6.51
2011,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.15,STABLE,7.34
2011,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.03,STABLE,6.64
2011,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.6,STABLE,7.64
2011,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.59,STABLE,7.97
2011,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.25,STABLE,6.77
2011,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.35,STABLE,7.48
2011,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.29,STABLE,7.62
2011,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.49,STABLE,7.7
2011,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.28,STABLE,7.75
2012,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.37,STABLE,7.58
2012,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.17,STABLE,6.83
2012,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.59,STABLE,7.47
2012,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.29,STABLE,7.81
2012,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.71,STABLE,7.15
2012,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.07,STABLE,7.54
2012,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.49,STABLE,8.01
2012,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.38,STABLE,6.8
2012,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.55,STABLE,7.13
2012,10,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.21,STABLE,7.94
2012,11,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.45,STABLE,7.31
2012,12,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.73,STABLE,7.43
2013,1,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.42,STABLE,7.62
2013,2,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.53,STABLE,7.68
2013,3,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.39,STABLE,6.99
2013,4,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.39,STABLE,7.6
2013,5,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.52,STABLE,6.87
2013,6,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.53,STABLE,7.87
2013,7,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.49,STABLE,6.85
2013,8,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.1,STABLE,7.35
2013,9,PLF,Indicateurs Pour l’Amélioration de la Qualité et de la Sécurité des Soins,Accident Vasculaire Cérébral-Tenue du dossier médical,,7.29,STABLE,7.83
