year,month,site_code,indicateur,sous_indicateur,unite,value,value_crise,type
2014,7,PLF,Personnel non medical,Personnel administratif,personnes,52.0,73.0,STABLE
2014,8,PLF,Personnel non medical,Personnel administratif,personnes,53.0,75.0,STABLE
2014,9,PLF,Personnel non medical,Personnel administratif,personnes,60.0,87.0,STABLE
2014,10,PLF,Personnel non medical,Personnel administratif,personnes,60.0,88.0,STABLE
2014,11,PLF,Personnel non medical,Personnel administratif,personnes,62.0,85.0,STABLE
2014,12,PLF,Personnel non medical,Personnel administratif,personnes,56.0,77.0,STABLE
2015,1,PLF,Personnel non medical,Personnel administratif,personnes,57.0,73.0,STABLE
2015,2,PLF,Personnel non medical,Personnel administratif,personnes,56.0,76.0,STABLE
2015,3,PLF,Personnel non medical,Personnel administratif,personnes,59.0,84.0,STABLE
2015,4,PLF,Personnel non medical,Personnel administratif,personnes,57.0,80.0,STABLE
2015,5,PLF,Personnel non medical,Personnel administratif,personnes,60.0,83.0,STABLE
2015,6,PLF,Personnel non medical,Personnel administratif,personnes,52.0,78.0,STABLE
2015,7,PLF,Personnel non medical,Personnel administratif,personnes,51.0,70.0,STABLE
2015,8,PLF,Personnel non medical,Personnel administratif,personnes,54.0,77.0,STABLE
2015,9,PLF,Personnel non medical,Personnel administratif,personnes,62.0,92.0,STABLE
2015,10,PLF,Personnel non medical,Personnel administratif,personnes,59.0,88.0,STABLE
2015,11,PLF,Personnel non medical,Personnel administratif,personnes,61.0,83.0,STABLE
2015,12,PLF,Personnel non medical,Personnel administratif,personnes,60.0,77.0,STABLE
2016,1,PLF,Personnel non medical,Personnel administratif,personnes,58.0,85.0,STABLE
2016,2,PLF,Personnel non medical,Personnel administratif,personnes,58.0,87.0,STABLE
2016,3,PLF,Personnel non medical,Personnel administratif,personnes,57.0,84.0,STABLE
2016,4,PLF,Personnel non medical,Personnel administratif,personnes,57.0,82.0,STABLE
2016,5,PLF,Personnel non medical,Personnel administratif,personnes,58.0,82.0,STABLE
2016,6,PLF,Personnel non medical,Personnel administratif,personnes,55.0,71.0,STABLE
2016,7,PLF,Personnel non medical,Personnel administratif,personnes,51.0,72.0,STABLE
2016,8,PLF,Personnel non medical,Personnel administratif,personnes,52.0,69.0,STABLE
2016,9,PLF,Personnel non medical,Personnel administratif,personnes,60.0,80.0,STABLE
2016,10,PLF,Personnel non medical,Personnel administratif,personnes,60.0,80.0,STABLE
2016,11,PLF,Personnel non medical,Personnel administratif,personnes,62.0,87.0,STABLE
2016,12,PLF,Personnel non medical,Personnel administratif,personnes,58.0,83.0,STABLE
2017,1,PLF,Personnel non medical,Personnel administratif,personnes,57.61,79.93,
2017,2,PLF,Personnel non medical,Personnel administratif,personnes,57.31,79.63,
2017,3,PLF,Personnel non medical,Personnel administratif,personnes,58.66,82.23,
2017,4,PLF,Personnel non medical,Personnel administratif,personnes,56.76,80.96,
2017,5,PLF,Personnel non medical,Personnel administratif,personnes,58.32,81.47,
2017,6,PLF,Personnel non medical,Personnel administratif,personnes,54.13,75.81,
2017,7,PLF,Personnel non medical,Personnel administratif,personnes,51.03,70.56,
2017,8,PLF,Personnel non medical,Personnel administratif,personnes,53.48,75.19,
2017,9,PLF,Personnel non medical,Personnel administratif,personnes,60.09,88.37,
2017,10,PLF,Personnel non medical,Personnel administratif,personnes,60.45,86.77,
2017,11,PLF,Personnel non medical,Personnel administratif,personnes,61.28,84.88,
2017,12,PLF,Personnel non medical,Personnel administratif,personnes,57.38,77.95,
2011,1,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,554.0,876.0,VOLATILE
2011,2,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,513.0,871.0,VOLATILE
2011,3,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,406.0,674.0,VOLATILE
2011,4,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,434.0,783.0,VOLATILE
2011,5,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,438.0,713.0,VOLATILE
2011,6,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,444.0,438.0,VOLATILE
2011,7,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,412.0,379.0,VOLATILE
2011,8,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,531.0,429.0,VOLATILE
2011,9,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,519.0,615.0,VOLATILE
2011,10,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,520.0,637.0,VOLATILE
2011,11,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,448.0,650.0,VOLATILE
2011,12,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,441.0,857.0,VOLATILE
2012,1,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,556.0,842.0,VOLATILE
2012,2,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,529.0,856.0,VOLATILE
2012,3,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,397.0,624.0,VOLATILE
2012,4,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,463.0,823.0,VOLATILE
2012,5,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,464.0,672.0,VOLATILE
2012,6,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,433.0,401.0,VOLATILE
2012,7,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,408.0,408.0,VOLATILE
2012,8,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,502.0,443.0,VOLATILE
2012,9,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,498.0,616.0,VOLATILE
2012,10,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,534.0,617.0,VOLATILE
2012,11,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,438.0,696.0,VOLATILE
2012,12,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,438.0,926.0,VOLATILE
2013,1,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,566.0,947.0,VOLATILE
2013,2,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,508.0,776.0,VOLATILE
2013,3,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,402.0,656.0,VOLATILE
2013,4,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,446.0,836.0,VOLATILE
2013,5,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,438.0,725.0,VOLATILE
2013,6,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,445.0,429.0,VOLATILE
2013,7,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,393.0,400.0,VOLATILE
2013,8,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,508.0,431.0,VOLATILE
2013,9,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,502.0,621.0,VOLATILE
2013,10,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,518.0,624.0,VOLATILE
2013,11,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,470.0,629.0,VOLATILE
2013,12,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,463.0,850.0,VOLATILE
2014,1,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,545.0,881.0,VOLATILE
2014,2,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,513.0,793.0,VOLATILE
2014,3,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,399.0,667.0,VOLATILE
2014,4,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,457.0,784.0,VOLATILE
2014,5,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,458.0,728.0,VOLATILE
2014,6,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,451.0,416.0,VOLATILE
2014,7,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,400.0,417.0,VOLATILE
2014,8,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,524.0,452.0,VOLATILE
2014,9,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,536.0,618.0,VOLATILE
2014,10,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,505.0,624.0,VOLATILE
2014,11,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,440.0,655.0,VOLATILE
2014,12,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,432.0,889.0,VOLATILE
2015,1,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,551.0,920.0,VOLATILE
2015,2,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,532.0,867.0,VOLATILE
2015,3,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,404.0,607.0,VOLATILE
2015,4,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,455.0,776.0,VOLATILE
2015,5,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,463.0,661.0,VOLATILE
2015,6,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,428.0,434.0,VOLATILE
2015,7,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,400.0,385.0,VOLATILE
2015,8,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,527.0,441.0,VOLATILE
2015,9,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,526.0,636.0,VOLATILE
2015,10,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,481.0,639.0,VOLATILE
2015,11,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,437.0,703.0,VOLATILE
2015,12,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,455.0,855.0,VOLATILE
2016,1,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,572.0,842.0,VOLATILE
2016,2,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,500.0,797.0,VOLATILE
2016,3,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,428.0,641.0,VOLATILE
2016,4,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,431.0,825.0,VOLATILE
2016,5,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,461.0,660.0,VOLATILE
2016,6,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,450.0,412.0,VOLATILE
2016,7,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,391.0,401.0,VOLATILE
2016,8,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,525.0,443.0,VOLATILE
2016,9,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,481.0,598.0,VOLATILE
2016,10,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,494.0,609.0,VOLATILE
2016,11,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,450.0,717.0,VOLATILE
2016,12,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,476.0,978.0,VOLATILE
2017,1,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,555.56,924.36,
2017,2,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,516.86,842.06,
2017,3,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,410.84,651.63,
2017,4,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,446.77,808.18,
2017,5,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,459.88,695.96,
2017,6,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,440.04,424.12,
2017,7,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,396.74,400.68,
2017,8,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,524.02,442.14,
2017,9,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,510.25,619.66,
2017,10,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,492.71,627.33,
2017,11,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,443.73,677.2,
2017,12,PLF,Personnel non medical,Personnel hospitalier (soignant),personnes,458.3,894.53,
2011,1,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2011,2,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2011,3,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,14.0,STABLE
2011,4,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2011,5,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2011,6,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2011,7,PLF,Personnel non medical,Personnel socio-éducatif,personnes,8.0,12.0,STABLE
2011,8,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2011,9,PLF,Personnel non medical,Personnel socio-éducatif,personnes,11.0,14.0,STABLE
2011,10,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2011,11,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,16.0,STABLE
2011,12,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2012,1,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,15.0,STABLE
2012,2,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2012,3,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,12.0,STABLE
2012,4,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2012,5,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2012,6,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2012,7,PLF,Personnel non medical,Personnel socio-éducatif,personnes,8.0,12.0,STABLE
2012,8,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2012,9,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2012,10,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,15.0,STABLE
2012,11,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2012,12,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2013,1,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2013,2,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2013,3,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2013,4,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,14.0,STABLE
2013,5,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,15.0,STABLE
2013,6,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,12.0,STABLE
2013,7,PLF,Personnel non medical,Personnel socio-éducatif,personnes,8.0,11.0,STABLE
2013,8,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2013,9,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2013,10,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2013,11,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2013,12,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,14.0,STABLE
2014,1,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,14.0,STABLE
2014,2,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2014,3,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2014,4,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,14.0,STABLE
2014,5,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2014,6,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2014,7,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2014,8,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2014,9,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2014,10,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,15.0,STABLE
2014,11,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2014,12,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2015,1,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2015,2,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2015,3,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,12.0,STABLE
2015,4,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2015,5,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2015,6,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2015,7,PLF,Personnel non medical,Personnel socio-éducatif,personnes,8.0,12.0,STABLE
2015,8,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2015,9,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2015,10,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2015,11,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,16.0,STABLE
2015,12,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2016,1,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2016,2,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2016,3,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2016,4,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2016,5,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2016,6,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,13.0,STABLE
2016,7,PLF,Personnel non medical,Personnel socio-éducatif,personnes,8.0,12.0,STABLE
2016,8,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.0,12.0,STABLE
2016,9,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,13.0,STABLE
2016,10,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2016,11,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,14.0,STABLE
2016,12,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.0,15.0,STABLE
2017,1,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.69,13.64,
2017,2,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.67,12.94,
2017,3,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.55,12.62,
2017,4,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.03,13.15,
2017,5,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.44,12.46,
2017,6,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.19,12.27,
2017,7,PLF,Personnel non medical,Personnel socio-éducatif,personnes,8.26,11.89,
2017,8,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.01,12.47,
2017,9,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.04,13.48,
2017,10,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.01,14.12,
2017,11,PLF,Personnel non medical,Personnel socio-éducatif,personnes,10.01,14.68,
2017,12,PLF,Personnel non medical,Personnel socio-éducatif,personnes,9.31,13.59,
2011,1,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,35.0,48.0,STABLE
2011,2,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,37.0,52.0,STABLE
2011,3,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,35.0,51.0,STABLE
2011,4,PLF,Personnel non medical,Personnel technique et ouvrier,personnes,38.0,51.0,STABLE
